price,price_sqft,bhk,location,total_sqft,floor_num
2.77,5496,5,"Riviera Majestica, Shela Ahmedabad",2782,15
2.87,5700,5,"Riviera Majestica, Shela Ahmedabad",2772,15
2.77,5500,5,"Riviera Majestica, Shela Ahmedabad",3100,15
3.04,6050,5,"Riviera Majestica, Shela Ahmedabad",2772,30
2.77,5500,5,"Riviera Majestica, Shela Ahmedabad",2772,9
2.78,5500,5,"Riviera Majestica, Shela Ahmedabad",5060,18
2.97,5896,5,"Riviera Majestica, Shela Ahmedabad",2772,20
3.25,6448,5,"Riviera Majestica, Shela Ahmedabad",2772,5
2.82,5595,5,"Riviera Majestica, Shela Ahmedabad",5040,26
3.02,6000,5,"Riviera Majestica, Shela Ahmedabad",2782,27
3,5952,5,"Riviera Majestica, Shela Ahmedabad",2782,0
2.75,5456,5,"Riviera Majestica, Shela Ahmedabad",5040,0
2.92,5804,5,"Riviera Majestica, Shela Ahmedabad",5040,10
2.77,5500,5,"Riviera Majestica, Shela Ahmedabad",5040,15
2.6,6300,4,"Riviera Majestica, Shela Ahmedabad",2271,25
2.6,6295,4,"Riviera Majestica, Shela Ahmedabad",2271,5
3.02,6000,5,"Riviera Majestica, Shela Ahmedabad",5040,14
2.92,5800,5,"Riviera Majestica, Shela Ahmedabad",2772,15
2.77,5500,5,"Riviera Majestica, Shela Ahmedabad",2772,10
3.12,6190,5,"Riviera Majestica, Shela Ahmedabad",2772,0
2.77,5496,5,"Riviera Majestica, Shela Ahmedabad",3024,20
4.27,5500,5,"Riviera Majestica, Shela Ahmedabad",4273,19
2.87,5710,5,"Riviera Majestica, Shela Ahmedabad",5040,20
2.72,6100,4,"Riviera Majestica, Shela Ahmedabad",2589,25
2.77,5500,5,"Riviera Majestica, Shela Ahmedabad",5040,12
2.75,5456,5,"Riviera Majestica, Shela Ahmedabad",3024,14
2.92,5800,5,"Riviera Majestica, Shela Ahmedabad",2772,12
4.27,5495,5,"Riviera Majestica, Shela Ahmedabad",4273,30
2.77,5500,5,"Riviera Majestica, Shela Ahmedabad",2773,18
2.8,5556,5,"Riviera Majestica, Shela Ahmedabad",3100,7
3.02,6000,5,"Riviera Majestica, Shela Ahmedabad",2923,16
2.82,5600,5,"Riviera Majestica, Shela Ahmedabad",2782,16
2.77,5500,5,"Riviera Majestica, Shela Ahmedabad",2772,10
2.77,5496,5,"Riviera Majestica, Shela Ahmedabad",2772,20
2.82,5600,5,"Riviera Majestica, Shela Ahmedabad",5040,8
2.93,5814,5,"Riviera Majestica, Shela Ahmedabad",2772,1
2.42,6500,4,"Riviera Palacio, Shela Ahmedabad",2050,34
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",3829,10
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",3829,11
2.42,6500,4,"Riviera Palacio, Shela Ahmedabad",2050,34
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",3829,11
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",3829,18
4.25,6023,4,"Riviera Palacio, Shela Ahmedabad",3829,15
4.45,6298,4,"Riviera Palacio, Shela Ahmedabad",3829,23
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",7066,20
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",3829,24
4.24,6014,4,"Riviera Palacio, Shela Ahmedabad",3829,32
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",3830,29
3.88,5500,4,"Riviera Palacio, Shela Ahmedabad",3829,18
4.23,6000,4,"Riviera Palacio, Shela Ahmedabad",3829,32
4.31,6100,4,"Riviera Palacio, Shela Ahmedabad",3829,0
3.88,5500,4,"Riviera Palacio, Shela Ahmedabad",3829,1
1.73,4800,4,"Riviera Prestige, Makarba Ahmedabad",2095,5
1.19,5000,3,"Riviera Prestige, Makarba Ahmedabad",1437,9
1.19,5000,3,"Riviera Prestige, Makarba Ahmedabad",1392,9
1.1,4593,3,"Riviera Prestige, Makarba Ahmedabad",2395,8
1.23,5150,3,"Riviera Prestige, Makarba Ahmedabad",2398,9
1.15,4800,3,"Riviera Prestige, Makarba Ahmedabad",1392,9
1.8,5000,4,"Riviera Prestige, Makarba Ahmedabad",2095,9
1.1,4593,3,"Riviera Prestige, Makarba Ahmedabad",2395,0
1.73,4800,4,"Riviera Prestige, Makarba Ahmedabad",3611,9
3.08,5000,5,"Riviera Prestige, Makarba Ahmedabad",3705,0
1.45,5600,3,"Riviera Springs, Shela Ahmedabad",1507,14
1.64,6236,4,"Riviera Springs, Shela Ahmedabad",2630,3
1.55,6000,3,"Riviera Springs, Shela Ahmedabad",1428,5
1.45,5600,3,"Riviera Springs, Shela Ahmedabad",1507,16
2.09,6702,4,"Riviera Springs, Shela Ahmedabad",2100,4
1.88,6024,4,"Riviera Springs, Shela Ahmedabad",1810,4
1.8,6928,3,"Riviera Springs, Shela Ahmedabad",1507,3
1.76,6774,3,"Riviera Springs, Shela Ahmedabad",2598,3
1.62,6236,3,"Riviera Springs, Shela Ahmedabad",2598,4
1.7,6454,3,"Riviera Springs, Shela Ahmedabad",2634,1
1.6,6159,3,"Riviera Springs, Shela Ahmedabad",1507,2
1.44,5500,3,"Riviera Springs, Shela Ahmedabad",1520,5
1.75,6736,3,"Riviera Springs, Shela Ahmedabad",1508,11
2,6408,4,"Riviera Springs, Shela Ahmedabad",3121,9
1.5,5800,3,"Riviera Springs, Shela Ahmedabad",1500,12
1.58,6000,3,"Riviera Springs, Shela Ahmedabad",1448,9
1.75,6736,3,"Riviera Springs, Shela Ahmedabad",1558,10
1.48,5638,3,"Riviera Springs, Shela Ahmedabad",2634,8
1.38,5312,3,"Riviera Springs, Shela Ahmedabad",1500,17
1.76,6774,3,"Riviera Springs, Shela Ahmedabad",2598,3
1.87,6000,4,"Riviera Springs, Shela Ahmedabad",1810,0
1.55,6001,3,"Riviera Springs, Shela Ahmedabad",2598,6
1.4,5389,3,"Riviera Springs, Shela Ahmedabad",1560,7
1.98,6344,4,"Riviera Springs, Shela Ahmedabad",3121,9
2.1,6729,4,"Riviera Springs, Shela Ahmedabad",1872,12
3.2,7168,4,"Riviera Springs, Shela Ahmedabad",4464,20
3.35,7431,5,"Riviera Woods, Shela Ahmedabad",2490,9
2.65,7500,4,"Riviera Woods, Shela Ahmedabad",2300,4
3.02,6699,5,"Riviera Woods, Shela Ahmedabad",2614,11
3.5,7764,5,"Riviera Woods, Shela Ahmedabad",2614,2
2.65,7490,4,"Riviera Woods, Shela Ahmedabad",1989,8
2.95,6544,5,"Riviera Woods, Shela Ahmedabad",2704,12
2.65,7490,4,"Riviera Woods, Shela Ahmedabad",1989,2
2.99,6633,5,"Riviera Woods, Shela Ahmedabad",2600,0
2.63,7434,4,"Riviera Woods, Shela Ahmedabad",2852,8
2.75,7773,4,"Riviera Woods, Shela Ahmedabad",3538,9
2.65,7490,4,"Riviera Woods, Shela Ahmedabad",1990,2
2.93,6506,5,"Riviera Woods, Shela Ahmedabad",4508,3
2.7,7631,4,"Riviera Woods, Shela Ahmedabad",3538,10
2.85,8055,4,"Riviera Woods, Shela Ahmedabad",1989,5
3.06,6800,5,"Riviera Woods, Shela Ahmedabad",2704,2
3.4,7542,5,"Riviera Woods, Shela Ahmedabad",4508,7
2.97,6594,5,"Riviera Woods, Shela Ahmedabad",4508,2
2.99,6633,5,"Riviera Woods, Shela Ahmedabad",2600,0
2.93,6500,5,"Riviera Woods, Shela Ahmedabad",2479,12
6.86,8126,6,"Riviera Woods, Shela Ahmedabad",4900,18
3,8202,4,"SHILP 14, Bodakdev Ahmedabad",2015,5
3.04,8202,4,"SHILP 14, Bodakdev Ahmedabad",2041,6
3.04,8200,4,"SHILP 14, Bodakdev Ahmedabad",2226,3
3,8200,4,"SHILP 14, Bodakdev Ahmedabad",3665,0
2.85,7800,4,"SHILP 14, Bodakdev Ahmedabad",2125,5
3.43,8190,4,"SIERRA, Satellite Ahmedabad",4200,0
3.44,8190,4,"SIERRA, Satellite Ahmedabad",4200,0
3.44,8190,4,"SIERRA, Satellite Ahmedabad",2310,10
3.44,8190,4,"SIERRA, Satellite Ahmedabad",2310,13
3.44,8190,4,"SIERRA, Satellite Ahmedabad",2310,5
3.44,8190,4,"SIERRA, Satellite Ahmedabad",2310,20
3.44,8200,4,"SIERRA, Satellite Ahmedabad",2436,10
3.44,8200,4,"SIERRA, Satellite Ahmedabad",2310,12
2.49,6479,3,"SKYVILLE, Shela Ahmedabad",3843,0
2.6,5755,3,"SKYVILLE, Shela Ahmedabad",4518,8
2.78,6500,4,"SKYVILLE, Shela Ahmedabad",4279,8
2.71,5998,4,"SKYVILLE, Shela Ahmedabad",2620,11
3.67,6287,4,"SKYVILLE, Shela Ahmedabad",5837,15
4.17,6494,4,"SKYVILLE, Shela Ahmedabad",6421,0
3.67,6300,4,"SKYVILLE, Shela Ahmedabad",3211,15
4,6230,5,"SKYVILLE, Shela Ahmedabad",3725,8
2.6,5755,3,"SKYVILLE, Shela Ahmedabad",4518,8
3.72,5800,4,"SKYVILLE, Shela Ahmedabad",6421,9
3.72,5800,4,"SKYVILLE, Shela Ahmedabad",3531,7
4.41,6497,4,"SKYVILLE, Shela Ahmedabad",6788,0
2.9,6419,3,"SKYVILLE, Shela Ahmedabad",4518,0
3.85,6000,5,"SKYVILLE, Shela Ahmedabad",6421,6
3,6510,3,"SKYVILLE, Shela Ahmedabad",4608,0
2.78,6497,3,"SKYVILLE, Shela Ahmedabad",4279,0
3.85,6551,4,"SKYVILLE, Shela Ahmedabad",5883,5
3.65,5700,5,"SKYVILLE, Shela Ahmedabad",3531,12
3.03,6492,3,"SKYVILLE, Shela Ahmedabad",4667,0
3.21,6495,3,"SKYVILLE, Shela Ahmedabad",4942,0
3.79,6493,4,"SKYVILLE, Shela Ahmedabad",5837,0
3.25,5524,4,"SKYVILLE, Shela Ahmedabad",3412,7
3.82,6493,4,"SKYVILLE, Shela Ahmedabad",5883,0
2.9,6419,3,"SKYVILLE, Shela Ahmedabad",4518,0
5.22,6495,4,"SKYVILLE, Shela Ahmedabad",8037,0
5.49,6496,4,"SKYVILLE, Shela Ahmedabad",8451,0
6,6484,5,"SKYVILLE, Shela Ahmedabad",9254,0
6.5,7024,6,"SKYVILLE, Shela Ahmedabad",5370,10
1.24,5368,3,"Saanvi Nirman Spectra, Bopal Ahmedabad",1386,9
1.33,5911,3,"Saanvi Nirman Spectra, Bopal Ahmedabad",1237,2
1.37,5952,3,"Saanvi Nirman Spectra, Bopal Ahmedabad",2310,1
1.64,5248,4,"Saanvi Nirman Spectra, Bopal Ahmedabad",1875,10
1.66,5398,4,"Saanvi Nirman Spectra, Bopal Ahmedabad",1845,11
1.21,5400,3,"Saanvi Nirman Spectra, Bopal Ahmedabad",2250,5
1.64,5248,4,"Saanvi Nirman Spectra, Bopal Ahmedabad",1875,6
3.75,9615,4,"Saanvi Skydeck Select, Ambli Ahmedabad",3900,8
4,10225,4,"Saanvi Skydeck Select, Ambli Ahmedabad",2500,6
3.75,9586,4,"Saanvi Skydeck Select, Ambli Ahmedabad",2738,7
3.75,9586,4,"Saanvi Skydeck Select, Ambli Ahmedabad",3000,7
3.5,9396,4,"Saanvi Skydeck Select, Ambli Ahmedabad",2235,4
3.75,9586,4,"Saanvi Skydeck Select, Ambli Ahmedabad",2268,4
3.6,9202,4,"Saanvi Skydeck Select, Ambli Ahmedabad",2340,8
4.42,8500,4,"Saiyamm Apricus, Ambli Ahmedabad",5200,15
4.42,8500,4,"Saiyamm Apricus, Ambli Ahmedabad",2860,14
4.42,8500,4,"Saiyamm Apricus, Ambli Ahmedabad",2860,9
4.42,8500,4,"Saiyamm Apricus, Ambli Ahmedabad",2860,16
4.68,9000,4,"Saiyamm Apricus, Ambli Ahmedabad",3016,17
4.57,8800,4,"Saiyamm Apricus, Ambli Ahmedabad",2860,15
4.68,9000,4,"Saiyamm Apricus, Ambli Ahmedabad",3016,18
66,3882,3,"Samanvay Scintilla, South Bopal, Bopal Ahmedabad",968,1
69.1,3950,3,"Samanvay Scintilla, South Bopal, Bopal Ahmedabad",962,9
70.9,4050,3,"Samanvay Scintilla, South Bopal, Bopal Ahmedabad",970,10
60.4,3850,3,"Samanvay Scintilla, South Bopal, Bopal Ahmedabad",1570,1
82,4686,3,"Samanvay Scintilla, South Bopal, Bopal Ahmedabad",987,9
80,5096,3,"Samanvay Scintilla, South Bopal, Bopal Ahmedabad",1700,4
2.2,7534,4,"Sankalp Grace 3, Shilaj Ahmedabad",1694,7
3.11,8345,4,"Sankalp Grace 3, Shilaj Ahmedabad",3727,5
3.23,7200,4,"Sankalp Grace 3, Shilaj Ahmedabad",1977,5
3.1,8318,4,"Sankalp Grace 3, Shilaj Ahmedabad",3727,7
2.96,7551,4,"Sankalp Grace 3, Shilaj Ahmedabad",3920,7
2.94,7500,4,"Sankalp Grace 3, Shilaj Ahmedabad",3920,5
2.83,7200,4,"Sankalp Grace 3, Shilaj Ahmedabad",1733,5
3.1,8318,4,"Sankalp Grace 3, Shilaj Ahmedabad",3727,5
3.1,8318,4,"Sankalp Grace 3, Shilaj Ahmedabad",2236,6
2.68,7191,4,"Sankalp Grace 3, Shilaj Ahmedabad",3727,7
2.82,7200,4,"Sankalp Grace 3, Shilaj Ahmedabad",2170,9
30,3236,2,Saraspur Ahmedabad,927,3
35,3472,2,Saraspur Ahmedabad,1008,3
20,3968,1,Saraspur Ahmedabad,504,4
26,4000,1,Sardar Patel Ring Road Ahmedabad,650,11
45,2778,3,Sardar Patel Ring Road Ahmedabad,1620,11
45,3333,3,Sardar Patel Ring Road Ahmedabad,1350,12
53,4649,2,Sardar Patel Ring Road Ahmedabad,1140,5
83.5,4770,3,Sardar Patel Ring Road Ahmedabad,912,7
87,5091,3,Sardar Patel Ring Road Ahmedabad,1125,0
75,3989,3,Sardar Patel Ring Road Ahmedabad,1316,0
82,5467,3,Sardar Patel Ring Road Ahmedabad,1500,7
58,5137,2,Sardar Patel Ring Road Ahmedabad,1129,10
1.7,6576,4,Sardar Patel Ring Road Ahmedabad,1809,0
1.15,5897,3,Sardar Patel Ring Road Ahmedabad,1950,8
1.34,6537,3,Sardar Patel Ring Road Ahmedabad,1435,0
25,3650,1,Sarkhej Ahmedabad,550,2
36,3478,2,Sarkhej Ahmedabad,1035,4
24,3715,1,Sarkhej Ahmedabad,646,2
34,4250,2,Sarkhej Ahmedabad,800,8
25,3247,1,Sarkhej Ahmedabad,770,9
35,3391,2,Sarkhej Ahmedabad,1032,4
25,3125,1,Sarkhej Gandhinagar Highway Ahmedabad,560,0
31.5,4846,1,Sarkhej Gandhinagar Highway Ahmedabad,455,0
98,5444,3,Sarkhej Gandhinagar Highway Ahmedabad,1260,0
84,5214,3,Sarkhej Gandhinagar Highway Ahmedabad,1127,0
70,5385,2,Sarkhej Gandhinagar Highway Ahmedabad,1300,3
72,5538,2,Sarkhej Gandhinagar Highway Ahmedabad,910,0
65,4377,3,Sarkhej Gandhinagar Highway Ahmedabad,1485,6
1.48,7150,3,Sarkhej Gandhinagar Highway Ahmedabad,1449,0
98,5444,3,Sarkhej Gandhinagar Highway Ahmedabad,1260,0
1.25,6579,3,Sarkhej Gandhinagar Highway Ahmedabad,1900,4
3.48,8000,4,Sarkhej Gandhinagar Highway Ahmedabad,3045,0
3.3,5444,5,Sarkhej Gandhinagar Highway Ahmedabad,6075,7
6.26,11500,4,Sarkhej Gandhinagar Highway Ahmedabad,3106,7
5.47,10393,4,Sarkhej Gandhinagar Highway Ahmedabad,5265,16
50,4167,2,Satellite Ahmedabad,1200,4
51,5667,1,Satellite Ahmedabad,855,0
68,6996,2,Satellite Ahmedabad,882,4
68,6570,2,Satellite Ahmedabad,1035,6
75,5119,3,Satellite Ahmedabad,1165,2
65,7081,2,Satellite Ahmedabad,918,4
65,4514,3,Satellite Ahmedabad,1440,7
53,4061,2,Satellite Ahmedabad,1305,0
50,4167,2,Satellite Ahmedabad,1200,4
57,5758,2,Satellite Ahmedabad,990,3
75,7788,2,Satellite Ahmedabad,963,4
60,5797,2,Satellite Ahmedabad,1035,1
90,6667,3,Satellite Ahmedabad,1350,3
1.11,7475,3,Satellite Ahmedabad,1485,5
1.3,6500,4,Satellite Ahmedabad,2000,1
2.26,7200,4,Satellite Ahmedabad,3150,5
2.5,8333,3,Satellite Ahmedabad,2100,0
1.1,6984,3,Satellite Ahmedabad,1260,3
1.35,4545,4,Satellite Ahmedabad,2970,2
1.05,6604,3,Satellite Ahmedabad,1590,8
1.05,6863,3,Satellite Ahmedabad,1440,2
1.17,6324,3,Satellite Ahmedabad,1850,7
1.5,8052,4,Satellite Ahmedabad,1863,7
1.35,5510,4,Satellite Ahmedabad,2450,5
1.3,6280,4,Satellite Ahmedabad,2000,9
2.11,6756,3,Satellite Ahmedabad,3123,1
1.05,6364,3,Satellite Ahmedabad,1400,3
2.25,4762,5,Satellite Ahmedabad,3307,0
1.78,7495,3,Satellite Ahmedabad,2375,5
4,9259,4,Satellite Ahmedabad,2300,0
3.5,7922,4,Satellite Ahmedabad,4418,3
2.83,7000,4,Satellite Ahmedabad,2227,7
3,7895,4,Satellite Ahmedabad,2090,11
3.3,9649,4,Satellite Ahmedabad,3419,5
3.15,7832,4,Satellite Ahmedabad,4022,2
2.66,6425,4,Satellite Ahmedabad,2277,4
3.67,7500,4,Satellite Ahmedabad,2842,14
3.25,6500,4,Satellite Ahmedabad,5000,20
2.92,6500,4,Satellite Ahmedabad,4500,12
3.26,8000,4,Satellite Ahmedabad,2460,8
2.6,6500,4,Satellite Ahmedabad,4000,21
3.25,7729,4,Satellite Ahmedabad,4205,0
2.85,7500,4,Satellite Ahmedabad,2204,12
2.78,9032,4,Satellite Ahmedabad,1754,1
2.96,7000,4,"Satyamev Luxor, Ambli Ahmedabad",2330,16
2.79,6600,4,"Satyamev Luxor, Ambli Ahmedabad",2326,4
2.87,6800,4,"Satyamev Luxor, Ambli Ahmedabad",2326,10
2.87,6800,4,"Satyamev Luxor, Ambli Ahmedabad",2326,9
2.87,6800,4,"Satyamev Luxor, Ambli Ahmedabad",4230,23
2.75,6501,4,"Satyamev Luxor, Ambli Ahmedabad",2326,7
2.8,6619,4,"Satyamev Luxor, Ambli Ahmedabad",2538,17
2.87,6800,4,"Satyamev Luxor, Ambli Ahmedabad",2243,15
2.87,6800,4,"Satyamev Luxor, Ambli Ahmedabad",4230,10
2.87,6785,4,"Satyamev Luxor, Ambli Ahmedabad",2327,5
2.91,6900,4,"Satyamev Luxor, Ambli Ahmedabad",2326,4
2.7,6383,4,"Satyamev Luxor, Ambli Ahmedabad",4230,11
2.7,6383,4,"Satyamev Luxor, Ambli Ahmedabad",4230,12
2.87,6785,4,"Satyamev Luxor, Ambli Ahmedabad",4230,12
2.87,6800,4,"Satyamev Luxor, Ambli Ahmedabad",2326,11
3.5,8274,4,"Satyamev Luxor, Ambli Ahmedabad",2325,11
2.87,6800,4,"Satyamev Luxor, Ambli Ahmedabad",2453,20
5.1,7391,5,"Satyamev Luxor, Ambli Ahmedabad",6900,15
48,4211,3,"Saujanya II, Khokhra Ahmedabad",1140,7
50,4386,3,"Saujanya II, Khokhra Ahmedabad",1140,0
55,4825,3,"Saujanya II, Khokhra Ahmedabad",1140,11
50,4386,3,"Saujanya II, Khokhra Ahmedabad",1140,0
35,3314,2,"Saujanya, Khokhra Ahmedabad",607,5
36,3409,3,"Saujanya, Khokhra Ahmedabad",1056,1
42,3977,2,"Saujanya, Khokhra Ahmedabad",700,7
50,4735,2,"Saujanya, Khokhra Ahmedabad",607,8
45,4261,3,"Saujanya, Khokhra Ahmedabad",1056,5
50,4735,2,"Saujanya, Khokhra Ahmedabad",607,8
80,6349,2,Science City Ahmedabad,882,3
80,5387,3,Science City Ahmedabad,1485,7
95,7037,2,Science City Ahmedabad,1350,2
90,6757,2,Science City Ahmedabad,801,1
60,5128,2,Science City Ahmedabad,1170,4
1.45,6111,3,Science City Ahmedabad,1305,1
2.13,6000,4,Science City Ahmedabad,1953,5
1.55,8401,3,Science City Ahmedabad,1015,3
1.67,6362,3,Science City Ahmedabad,2625,5
1.81,6667,3,Science City Ahmedabad,1494,31
1.64,5778,3,Science City Ahmedabad,1575,3
2.56,6667,4,Science City Ahmedabad,3843,2
1.35,6667,3,Science City Ahmedabad,2025,3
1.9,11176,3,Science City Ahmedabad,1560,3
1.75,8566,3,Science City Ahmedabad,2043,1
1.51,5593,3,Science City Ahmedabad,1500,10
95,7037,2,Science City Ahmedabad,1350,2
1.05,4321,2,Science City Ahmedabad,2430,3
1.8,7353,3,Science City Ahmedabad,1467,6
1.53,6111,3,Science City Ahmedabad,1377,8
2.57,6000,4,Science City Ahmedabad,2358,5
1.66,9176,3,Science City Ahmedabad,1267,2
2.51,6656,4,Science City Ahmedabad,2142,5
1.77,5300,4,Science City Ahmedabad,1843,3
1.38,5778,3,Science City Ahmedabad,1323,5
1.41,7089,3,Science City Ahmedabad,1386,2
2.15,7920,3,Science City Ahmedabad,1500,12
1.4,6564,3,Science City Ahmedabad,1278,1
2,8818,3,Science City Ahmedabad,1242,3
1.8,9524,3,Science City Ahmedabad,1170,0
2.44,5833,4,Science City Ahmedabad,2340,5
2.82,8821,4,Science City Ahmedabad,1755,4
4.2,8408,4,Science City Ahmedabad,4995,10
2.75,9110,4,Science City Ahmedabad,1575,7
2.65,8067,4,Science City Ahmedabad,3285,2
2.8,7320,4,Science City Ahmedabad,2295,13
3.74,7200,4,Science City Ahmedabad,5200,10
2.7,8824,4,Science City Ahmedabad,1836,2
3.42,6500,4,Science City Ahmedabad,2897,5
2.75,8899,4,Science City Ahmedabad,1854,1
3.65,9772,4,Science City Ahmedabad,2241,8
2.6,8598,4,Science City Ahmedabad,1754,11
3.45,7953,4,Science City Ahmedabad,2386,5
2.75,9094,4,Science City Ahmedabad,1755,10
3.7,8327,4,Science City Ahmedabad,4455,10
3.75,9735,4,Science City Ahmedabad,2232,9
2.8,7071,3,Science City Ahmedabad,3960,6
2.7,8795,4,Science City Ahmedabad,1842,2
3.7,9906,4,Science City Ahmedabad,2169,9
2.75,9094,4,Science City Ahmedabad,1755,9
2.76,6273,4,Science City Ahmedabad,2552,4
2.82,6401,4,Science City Ahmedabad,2423,12
3.6,6000,5,Science City Ahmedabad,3600,20
2.75,8371,4,Science City Ahmedabad,2133,1
3.7,9906,4,Science City Ahmedabad,2169,7
3.5,9371,4,Science City Ahmedabad,2241,8
3.4,6301,5,Science City Ahmedabad,2970,11
3.37,6250,4,Science City Ahmedabad,2970,18
2.9,7690,4,Science City Ahmedabad,2070,5
2.75,9094,4,Science City Ahmedabad,1663,3
3.4,10950,4,Science City Ahmedabad,1800,3
2.66,6196,4,Science City Ahmedabad,2358,10
2.8,7320,4,Science City Ahmedabad,2097,8
5.4,7194,8,Science City Ahmedabad,7506,12
4.6,7200,5,Science City Ahmedabad,6400,16
67,4512,3,"Serenity Sky, South Bopal, Bopal Ahmedabad",1039,0
68,4579,3,"Serenity Sky, South Bopal, Bopal Ahmedabad",1485,1
68,4579,3,"Serenity Sky, South Bopal, Bopal Ahmedabad",1485,1
67,4512,3,"Serenity Sky, South Bopal, Bopal Ahmedabad",1485,10
4.16,9500,4,"Seventy, Iscon Ambli Road Ahmedabad",1975,2
4.16,9500,4,"Seventy, Iscon Ambli Road Ahmedabad",2586,5
7,11903,4,"Seventy, Iscon Ambli Road Ahmedabad",4151,11
4.75,10857,4,"Seventy, Iscon Ambli Road Ahmedabad",2600,10
7.25,12328,4,"Seventy, Iscon Ambli Road Ahmedabad",5881,0
6.4,10883,4,"Seventy, Iscon Ambli Road Ahmedabad",3600,14
7,11903,4,"Seventy, Iscon Ambli Road Ahmedabad",5881,3
7,11903,4,"Seventy, Iscon Ambli Road Ahmedabad",3500,10
7.41,12601,4,"Seventy, Iscon Ambli Road Ahmedabad",5881,12
5.04,11500,4,"Seventy, Iscon Ambli Road Ahmedabad",2300,7
4.9,11177,4,"Seventy, Iscon Ambli Road Ahmedabad",2849,5
6.6,11223,4,"Seventy, Iscon Ambli Road Ahmedabad",3410,8
6,10202,4,"Seventy, Iscon Ambli Road Ahmedabad",5881,2
7,11903,4,"Seventy, Iscon Ambli Road Ahmedabad",3500,3
4.82,11000,4,"Seventy, Iscon Ambli Road Ahmedabad",2400,15
7,11903,4,"Seventy, Iscon Ambli Road Ahmedabad",3456,7
90,6250,2,Shahibag Ahmedabad,1440,4
80,6584,3,Shahibag Ahmedabad,1215,8
85,6296,2,Shahibag Ahmedabad,1350,2
95,6810,2,Shahibag Ahmedabad,1395,3
61,6100,2,Shahibag Ahmedabad,1000,7
